name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0
300-Barcelona_,0.0934872393023638,0.0,23.048677784001363,0.0,28.60255328088509,0.0,0.13275443724804648,0.2635378256688511,0.4998949198525057,0.0934872393023638
450-Almería_,0.1012691398418959,0.0,23.49404504291891,0.0,28.36611527990569,0.0,0.10618546197687868,0.22193588598757036,0.4763902456565124,0.1012691398418959
50-Lugo_,0.10130636007923177,0.0,22.392874810528927,0.0,28.47838104829813,0.0,0.14595360912786526,0.2845397920723306,0.5342750429861419,0.10130636007923177
250-Toledo_,0.10351641031791847,0.0,24.948159962471767,0.0,29.92559872473304,0.0,0.0989074415958148,0.20452414967517982,0.4484319801546529,0.10351641031791847
300-Jaén_,0.10941036040552055,0.0,24.423878481295507,0.0,29.54069031836441,0.0,0.11246123539622789,0.2273946285424509,0.4572516627333191,0.10941036040552055
400-Barcelona_,0.11105773585535239,0.0,22.815696878154395,0.0,28.32400222226039,0.0,0.136986301369863,0.26693860135139436,0.5059386204568757,0.11105773585535239
300-Toledo_,0.11396300292214456,0.0,24.864774072745934,0.0,29.750728477478383,0.0,0.1001968979364605,0.20475338635796125,0.43984788508692574,0.11396300292214456
300-Granada_,0.12020407645719178,0.0,23.38738421667696,0.0,28.51652819283118,0.0,0.12077530176415971,0.24004758588672237,0.4774605385329619,0.12020407645719178
150-Huelva_,0.122861897376764,0.0,21.72288590424768,0.0,27.185220669370562,0.0,0.13195154223415972,0.27245212458304613,0.5366721336153962,0.122861897376764
350-Granada_,0.12524911087434576,0.0,23.145400626944966,0.0,28.434649145322958,0.0,0.12162836583101207,0.24399373259052926,0.49149257195914575,0.12524911087434576
350-Barcelona_,0.13827298925094056,0.0,22.135361067896778,0.0,27.8870577068169,0.0,0.13956872560070818,0.2804589136623297,0.5435573132598409,0.13827298925094056
200-Jaén_,0.13984288994503413,0.0,23.770023818627177,0.0,29.03158267708677,0.0,0.12024828850617308,0.2431247683875875,0.481822082658813,0.13984288994503413
200-Cádiz_,0.1428468395537571,0.0,17.46105022073558,0.0,21.640163350743187,0.0,0.15066421550182582,0.310373372609308,0.650594335802416,0.1428468395537571
400-León_,0.1453265021651191,0.0,27.11480651832971,0.0,32.962367885824605,0.0,0.10670598421012027,0.20796008812158723,0.4035334356275234,0.1453265021651191
400-Albacete_,0.15504342594891485,0.0,31.069467922262778,0.0,36.55851743459184,0.0,0.07954407209500369,0.1611188575599622,0.33191401753712835,0.15504342594891485
250-Albacete_,0.15506475417037024,0.0,31.174783974421025,0.0,36.55805603036093,0.0,0.07782217688730009,0.1546711086572025,0.3251948829766328,0.15506475417037024
200-Toledo_,0.15620049915997125,0.0,23.734426125928525,0.0,29.032959491645304,0.0,0.11540020221950231,0.23439041463184998,0.4890314340801264,0.15620049915997125
