Code_BuildingVariant,Country,BuildingType,Age,Age_plot,n_air_infiltration,WWR,U_Wall_avg,U_Roof_avg,U_Floor_avg,U_Window_avg,g_Window_avg,set_p_T,n_air_use,q_int_tot,F_sh_hor,F_sh_ver,F_f,F_w,EU_set_p_T,EU_n_air_use,EU_q_int_tot,EU_F_sh_hor,EU_F_sh_ver,EU_F_f,EU_F_w,EU_q_int_tot,A_C_Ref,A_C_ExtDim,Code_AttachedNeighbours,n_Storey,Unit_m2,n_Apartment,q_h_nd,ClimateZone,Age_Harmonized,Age_plot_Harmonized,BuildingType3,WWR_harm_mean,WWR_harm_shape,WWR_harm_scale,U_Wall_harm_mean,U_Wall_harm_shape,U_Wall_harm_scale,U_Window_harm_mean,U_Window_harm_shape,U_Window_harm_scale,U_Roof_harm_mean,U_Roof_harm_shape,U_Roof_harm_scale,U_Floor_harm_mean,U_Floor_harm_shape,U_Floor_harm_scale,g_Window_harm_mean,g_Window_harm_shape,g_Window_harm_scale,n_air_infiltration_harm_mean,n_air_infiltration_harm_scale,n_air_infiltration_harm_shape,n_air_use_harm_mean,n_air_use_harm_scale,n_air_use_harm_shape,set_p_T_harm_mean,F_f_harm_mean,F_sh_ver_harm_mean,F_sh_hor_harm_mean,q_int_tot_harm_mean
IE.N.SFH.10.Gen.ReEx.001.001,Ireland,SFH,2011,2011.0,0.4,0.1292945524666559,0.21,0.16,0.3,1.3,0.63,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,228.7,260.0,B_Alone,2.0,228.7,1.0,79.2,Temperate,2010s,2013,SFH,0.16318971326876922,0.23284646002215786,0.15899371159077916,0.21,0.05,0.21,1.3,0.05,1.3,0.16,0.05,0.15999999999999998,0.31999999999999995,0.08594720611032897,0.31879757075478327,0.63,0.05,0.63,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.01.Gen.ReEx.001.001,Ireland,TH,1900,1900.0,0.4,0.0743714517437145,2.200218340611354,1.4587510407993338,1.5968975069252078,4.8,0.85,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,88.44,0.0,B_N1,2.0,88.44,1.0,338.8,Temperate,1900-1944,1920,MF_TH,0.19122568419558578,0.5486967194875987,0.16388489363563524,2.0159875045049627,0.11972179727944625,2.0020321221140644,5.231658291457286,0.08293083033995795,5.213710203497122,1.093964417854377,0.2674486858545756,1.093964417854377,1.4797165652557058,0.13995557772983677,1.4663589256420537,0.8595924064768287,0.05,0.8595385045135676,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.02.325SB.ReEx.001.001,Ireland,TH,1900-1929,1914.5,0.4,0.0735674676524953,1.7557066864184232,1.0249111307197782,1.4614018846090264,5.589949748743718,0.8675544388609714,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,85.5,0.0,B_N1,2.0,85.5,1.0,349.3,Temperate,1900-1944,1920,MF_TH,0.19122568419558578,0.5486967194875987,0.16388489363563524,2.0159875045049627,0.11972179727944625,2.0020321221140644,5.231658291457286,0.08293083033995795,5.213710203497122,1.093964417854377,0.2674486858545756,1.093964417854377,1.4797165652557058,0.13995557772983677,1.4663589256420537,0.8595924064768287,0.05,0.8595385045135676,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.03.Gen.ReEx.001.001,Ireland,TH,1930-1949,1939.5,0.2,0.2196277495769881,2.2,0.68,1.08,5.7,0.87,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,81.0,0.0,B_N2,2.0,81.0,1.0,184.5,Temperate,1900-1944,1920,MF_TH,0.19122568419558578,0.5486967194875987,0.16388489363563524,2.0159875045049627,0.11972179727944625,2.0020321221140644,5.231658291457286,0.08293083033995795,5.213710203497122,1.093964417854377,0.2674486858545756,1.093964417854377,1.4797165652557058,0.13995557772983677,1.4663589256420537,0.8595924064768287,0.05,0.8595385045135676,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.04.Gen.ReEx.001.001,Ireland,TH,1950-1966,1958.0,0.2,0.2203690881175302,2.340143913651809,0.68,1.58,5.7,0.87,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,120.0,0.0,B_N1,2.0,120.0,1.0,252.9,Temperate,1945-1969,1958,MF_TH,0.2625344961178541,0.4345362132371787,0.23632449947901268,2.162046099617931,0.09127740594495898,2.1532333632483764,4.15,0.05,4.15,1.1339464946620357,0.5269924562962989,1.1339464946620357,1.22994588658653,0.19924954553862814,1.2051504145030385,0.8682919254658384,0.05,0.8682885609797584,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.05.Gen.ReEx.001.001,Ireland,TH,1967-1977,1972.0,0.2,0.2217002926228246,1.78,1.3306473915776242,1.58,4.8,0.85,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,114.6,0.0,B_N1,2.0,114.6,1.0,257.9,Temperate,1970-1979,1975,MF_TH,0.2387572256691544,0.25958033313494977,0.2305772025733933,1.78,0.05,1.78,4.15,0.08592512846332967,4.15,1.005323695788812,0.33566403260041155,0.9512309006086717,1.48,0.06767067393488113,1.4766177569025776,0.86,0.05,0.8599418584997477,0.35,0.35,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.06.Gen.ReEx.001.001,Ireland,TH,1978-1982,1980.0,0.2,0.2950372538584353,1.1,0.4,0.86,3.7,0.75,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,83.2,0.0,B_N2,2.0,83.2,1.0,124.0,Temperate,1980-1989,1985,MF_TH,0.24155473215234974,0.27456140357451697,0.23133472444632927,0.8678886796691702,0.3058126221085725,0.8289437511356637,3.6783230850983073,0.14645690510967443,3.637791552779458,0.4000000000000001,0.05,0.4,1.16,0.130315711924647,1.1509318293540682,0.7700835041372504,0.05,0.7692839196068495,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.07.Gen.ReEx.001.001,Ireland,TH,1983-1993,1988.0,0.4,0.2306904497738329,0.5791290529963767,0.4,1.22,3.1,0.76,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,98.51,0.0,B_N1,2.0,98.51,1.0,152.5,Temperate,1980-1989,1985,MF_TH,0.24155473215234974,0.27456140357451697,0.23133472444632927,0.8678886796691702,0.3058126221085725,0.8289437511356637,3.6783230850983073,0.14645690510967443,3.637791552779458,0.4000000000000001,0.05,0.4,1.16,0.130315711924647,1.1509318293540682,0.7700835041372504,0.05,0.7692839196068495,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.08.Gen.ReEx.001.001,Ireland,TH,1994-2004,1999.0,0.2,0.2019809671780928,0.55,0.26,0.66,2.8,0.75,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,69.69,0.0,B_N2,2.0,69.69,1.0,96.6,Temperate,1990-1999,1995,MF_TH,0.23620546424277117,0.3707410880339058,0.22065023924990868,0.55,0.05,0.55,2.7999999999999994,0.05,2.8,0.29,0.1401257119748043,0.2870813061049048,0.7933333333333333,0.12477726668237182,0.7873725669334631,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.09.Gen.ReEx.001.001,Ireland,TH,2005-2010,2007.5,0.2,0.1509240246406571,0.27,0.16,0.5,2.0,0.72,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,113.12,0.0,B_N2,2.0,113.12,1.0,64.0,Temperate,2000-2009,2005,MF_TH,0.21444959686917192,0.32568961140887864,0.2029550997332963,0.27,0.05,0.27,2.2666666666666666,0.15861453346390944,2.2373778841627936,0.18000000000000002,0.1501205285120489,0.17791840724554522,0.47826086966666664,0.06588441114020234,0.47724060873092394,0.73,0.05,0.729864239468808,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IE.N.TH.10.Gen.ReEx.001.031,Ireland,TH,2011,2011.0,0.4,0.1381583561259555,0.21,0.16,0.3,1.3,0.63,18.6,0.4,5.0,1.0,0.77,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,116.78,0.0,B_N1,2.0,116.78,1.0,77.7,Temperate,2010s,2013,MF_TH,0.2255418003809544,0.49433599941581885,0.19754586625973383,0.21,0.05,0.21,1.3,0.05,1.3,0.16,0.05,0.15999999999999998,0.31999999999999995,0.08594720611032897,0.31879757075478327,0.63,0.05,0.63,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.01.Gen.ReEx.001.001,Italy,AB,1901,1901.0,0.4,0.1190214568840945,1.068692247755296,1.539289559,1.071913161,4.9,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,899.3,1058.0,B_N2,5.0,56.20625,16.0,132.6,Hot,1900-1944,1920,AB,0.15364882239008676,0.434873305420489,0.14062310128897437,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.02.Gen.ReEx.001.001,Italy,AB,1901-1920,1910.5,0.4,0.1405980148335501,1.204207111879667,1.460674157,1.197950032,4.9,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,2448.0,2880.0,B_Alone,4.0,61.2,40.0,189.0,Hot,1900-1944,1920,AB,0.15364882239008676,0.434873305420489,0.14062310128897437,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.03.Gen.ReEx.001.001,Italy,AB,1921-1945,1933.0,0.4,0.1224601045914692,1.135995937376863,1.422018349,1.173039533,5.7,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1911.65,2249.0,B_Alone,5.0,63.72166666666667,30.0,166.3,Hot,1900-1944,1920,AB,0.15364882239008676,0.434873305420489,0.14062310128897437,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.04.Gen.ReEx.001.001,Italy,AB,1946-1960,1953.0,0.4,0.1151196518758083,1.342057524119464,1.10367893,0.935251799,4.9,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1498.55,1763.0,B_Alone,4.0,62.43958333333333,24.0,168.5,Hot,1945-1969,1958,AB,0.13710135794816614,0.3772613000843212,0.12675642702707382,1.263489425659506,0.1105183080725651,1.2558362952967208,4.9,0.05,4.9,1.6080894650000002,0.32757000380346774,1.5248472721951492,1.3726160782203378,0.3521493169168487,1.288323104071845,0.85,0.05,0.85,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.05.Gen.ReEx.001.001,Italy,AB,1961-1975,1968.0,0.4,0.0886736207736774,1.0413945034993888,1.10367893,1.2399214297627024,4.9,0.8499999999999999,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,2438.65,2869.0,B_Alone,8.0,60.96625,40.0,155.7,Hot,1945-1969,1958,AB,0.13710135794816614,0.3772613000843212,0.12675642702707382,1.263489425659506,0.1105183080725651,1.2558362952967208,4.9,0.05,4.9,1.6080894650000002,0.32757000380346774,1.5248472721951492,1.3726160782203378,0.3521493169168487,1.288323104071845,0.85,0.05,0.85,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.06.Gen.ReEx.001.001,Italy,AB,1976-1990,1983.0,0.2,0.1076804507574788,0.7305013840904214,0.751355538,0.757341577,3.7,0.75,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,3506.25,4125.0,B_Alone,6.0,73.046875,48.0,88.7,Hot,1980-1989,1985,AB,0.151964440619455,0.07551450108102098,0.14422723614394842,0.7547331204657519,0.019268014481164872,0.7545938996936988,3.25,0.13935670123451038,3.218695387886217,0.8981777689999999,0.17516392376806775,0.8842597559830239,0.81300618275,0.11160391238296818,0.8077470277998798,0.75,0.05,0.75,0.2,0.2,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.07.Gen.ReEx.001.001,Italy,AB,1991-2005,1998.0,0.2,0.1631123218345655,0.5715360925770684,0.571665286,0.625507717,3.4,0.75,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,2780.35,3271.0,B_Alone,6.0,77.23194444444444,36.0,90.0,Hot,1990-1999,1995,AB,0.23692056604487421,0.5000124472417258,0.21142925295051807,0.5824839092470339,0.013585337309031687,0.5824302280431864,2.8,0.15435616572296942,2.767288352423598,0.571665286,0.05,0.571665286,0.6428197107463186,0.05,0.6421441529120921,0.73,0.05,0.729146252787065,0.2,0.2,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.AB.08.Gen.ReEx.001.001,Italy,AB,2006,2006.0,0.1,0.1061684625739317,0.3322702921512403,0.275229358,0.300272975,2.2,0.67,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,2124.5,0.0,B_Alone,7.0,68.53225806451613,31.0,54.3,Hot,2000-2009,2005,AB,0.1735275062813167,0.34657209587585813,0.16132657811013135,0.33591275936743514,0.012205470893691837,0.33588774169569924,2.2,0.05,2.2,0.275229358,0.05,0.275229358,0.3151364875,0.05,0.31478577120003376,0.67,0.05,0.67,0.15,0.15,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.01.Gen.ReEx.001.001,Italy,MFH,1901,1901.0,0.4,0.1052964657774316,1.19,1.276989513,1.071913161,4.9,0.8500000000000001,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,549.95,647.0,B_Alone,2.0,109.99,5.0,206.4,Hot,1900-1944,1920,MF_TH,0.14293916972381057,0.3859169962367431,0.13276830685356714,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.02.Gen.ReEx.001.001,Italy,MFH,1901-1920,1910.5,0.4,0.0876654580166972,1.1103123648452855,1.539289559,1.197950032,4.9,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1110.1,1306.0,B_N1,2.0,69.38125,16.0,157.9,Hot,1900-1944,1920,MF_TH,0.14293916972381057,0.3859169962367431,0.13276830685356714,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.03.Gen.ReEx.001.001,Italy,MFH,1921-1945,1933.0,0.4,0.085469578472153,1.2875060871374828,1.47942158,1.230283912,4.9,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,989.4,1164.0,B_Alone,4.0,49.47,20.0,200.0,Hot,1900-1944,1920,MF_TH,0.14293916972381057,0.3859169962367431,0.13276830685356714,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.04.Gen.ReEx.001.001,Italy,MFH,1946-1960,1953.0,0.4,0.1589112572968856,1.4240772256984715,1.10367893,0.935251799,4.9,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,817.105,961.3,B_N1,3.0,68.09208333333333,12.0,176.8,Hot,1945-1969,1958,MF_TH,0.1482425390266477,0.32098043236644414,0.14111040953728993,1.263489425659506,0.1105183080725651,1.2558362952967208,4.9,0.05,4.9,1.6080894650000002,0.32757000380346774,1.5248472721951492,1.3726160782203378,0.3521493169168487,1.288323104071845,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.05.Gen.ReEx.001.001,Italy,MFH,1961-1975,1968.0,0.4,0.0743627564926634,1.1503861519587233,1.10367893,0.935251799,4.9,0.85,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,793.9,934.0,B_Alone,5.0,79.39,10.0,172.2,Hot,1945-1969,1958,MF_TH,0.1482425390266477,0.32098043236644414,0.14111040953728993,1.263489425659506,0.1105183080725651,1.2558362952967208,4.9,0.05,4.9,1.6080894650000002,0.32757000380346774,1.5248472721951492,1.3726160782203378,0.3521493169168487,1.288323104071845,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.06.Gen.ReEx.001.001,Italy,MFH,1976-1990,1983.0,0.2,0.100787940312104,0.7684310977725861,0.751355538,0.98,3.7,0.75,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1027.65,1209.0,B_Alone,3.0,85.6375,12.0,125.9,Hot,1980-1989,1985,MF_TH,0.1552658379225623,0.28140309229453975,0.14203598701363324,0.7547331204657519,0.019268014481164872,0.7545938996936988,3.25,0.13935670123451038,3.218695387886217,0.8981777689999999,0.17516392376806775,0.8842597559830239,0.81300618275,0.11160391238296818,0.8077470277998798,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.07.Gen.ReEx.001.001,Italy,MFH,1991-2005,1998.0,0.2,0.1260639678860953,0.5783995444110672,0.571665286,0.6947556919852745,2.2,0.67,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,952.425,1120.5,B_Alone,3.0,63.495,15.0,97.7,Hot,1990-1999,1995,MF_TH,0.15441822135083558,0.3429944285126608,0.15872945602502764,0.5824839092470339,0.013585337309031687,0.5824302280431864,2.8,0.15435616572296942,2.767288352423598,0.571665286,0.05,0.571665286,0.6428197107463186,0.05,0.6421441529120921,0.73,0.05,0.729146252787065,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.MFH.08.Gen.ReEx.001.001,Italy,MFH,2006,2006.0,0.1,0.1037400347106918,0.3313807453185001,0.275229358,0.300272975,2.2,0.67,20.0,0.3,4.1,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,829.4,0.0,B_Alone,3.0,63.8,13.0,59.8,Hot,2000-2009,2005,MF_TH,0.16876993249066768,0.7053534645856143,0.14031240441601864,0.33591275936743514,0.012205470893691837,0.33588774169569924,2.2,0.05,2.2,0.275229358,0.05,0.275229358,0.3151364875,0.05,0.31478577120003376,0.67,0.05,0.67,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.01.Gen.ReEx.001.001,Italy,SFH,1901,1901.0,0.4,0.0709964849178451,1.61,1.8000000000000005,2.0,5.7,0.85,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,139.0,0.0,B_Alone,2.0,139.0,1.0,266.6,Hot,1900-1944,1920,SFH,0.07134349474821004,0.16053063052019417,0.07037916061363968,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.02.Gen.ReEx.001.001,Italy,SFH,1901-1920,1910.5,0.4,0.0631093544137022,1.61,1.8,2.0,5.7,0.85,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,115.0,0.0,B_Alone,2.0,115.0,1.0,286.4,Hot,1900-1944,1920,SFH,0.07134349474821004,0.16053063052019417,0.07037916061363968,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.03.Gen.ReEx.001.001,Italy,SFH,1921-1945,1933.0,0.4,0.0634691827196086,1.48,1.8,2.0,4.9,0.85,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,116.2,0.0,B_Alone,2.0,116.2,1.0,277.1,Hot,1900-1944,1920,SFH,0.07134349474821004,0.16053063052019417,0.07037916061363968,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.04.Gen.ReEx.001.001,Italy,SFH,1946-1960,1953.0,0.4,0.0795383165829145,1.48,2.2,2.0,4.9,0.85,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,162.0,0.0,B_Alone,2.0,162.0,1.0,250.3,Hot,1945-1969,1958,SFH,0.08470896543572778,0.10684883202474979,0.08421791313747529,1.263489425659506,0.1105183080725651,1.2558362952967208,4.9,0.05,4.9,1.6080894650000002,0.32757000380346774,1.5248472721951492,1.3726160782203378,0.3521493169168487,1.288323104071845,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.05.Gen.ReEx.001.001,Italy,SFH,1961-1975,1968.0,0.4,0.0746542370291128,1.26,2.2,2.0,4.9,0.85,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,156.3,0.0,B_Alone,2.0,156.3,1.0,272.7,Hot,1945-1969,1958,SFH,0.08470896543572778,0.10684883202474979,0.08421791313747529,1.263489425659506,0.1105183080725651,1.2558362952967208,4.9,0.05,4.9,1.6080894650000002,0.32757000380346774,1.5248472721951492,1.3726160782203378,0.3521493169168487,1.288323104071845,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.06.Gen.ReEx.001.001,Italy,SFH,1976-1990,1983.0,0.2,0.0918480265584655,0.76,1.14,0.757341577,2.7999999999999994,0.7499999999999999,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,199.1,0.0,B_Alone,2.0,199.1,1.0,136.4,Hot,1980-1989,1985,SFH,0.09356948431064174,0.10253646024534246,0.09414573335067722,0.7547331204657519,0.019268014481164872,0.7545938996936988,3.25,0.13935670123451038,3.218695387886217,0.8981777689999999,0.17516392376806775,0.8842597559830239,0.81300618275,0.11160391238296818,0.8077470277998798,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.07.Gen.ReEx.001.001,Italy,SFH,1991-2005,1998.0,0.2,0.086951239267779,0.59,0.571665286,0.625507717,2.8,0.75,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,171.8,0.0,B_Alone,2.0,171.8,1.0,105.5,Hot,1990-1999,1995,SFH,0.13621435019261166,0.3570888438156399,0.11816789353097208,0.5824839092470339,0.013585337309031687,0.5824302280431864,2.8,0.15435616572296942,2.767288352423598,0.571665286,0.05,0.571665286,0.6428197107463186,0.05,0.6421441529120921,0.73,0.05,0.729146252787065,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.SFH.08.Gen.ReEx.001.001,Italy,SFH,2006,2006.0,0.1,0.0878121716641073,0.34,0.275229358,0.33,2.2,0.67,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,173.88,0.0,B_Alone,2.0,173.88,1.0,69.0,Hot,2000-2009,2005,SFH,0.09244301950374699,0.1101350490238446,0.09190201779598196,0.33591275936743514,0.012205470893691837,0.33588774169569924,2.2,0.05,2.2,0.275229358,0.05,0.275229358,0.3151364875,0.05,0.31478577120003376,0.67,0.05,0.67,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.TH.01.Gen.ReEx.001.001,Italy,TH,1901,1901.0,0.4,0.1544235388310648,1.61,1.7999999999999998,1.071913161,4.9,0.85,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,123.4,0.0,B_N2,2.0,123.4,1.0,181.6,Hot,1900-1944,1920,MF_TH,0.14293916972381057,0.3859169962367431,0.13276830685356714,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
IT.MidClim.TH.02.Gen.ReEx.001.001,Italy,TH,1901-1920,1910.5,0.4,0.146905060644082,1.61,1.7999999999999998,2.0,4.9,0.85,20.0,0.3,2.8,0.8,0.8,0.2,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,112.4,0.0,B_N2,2.0,112.4,1.0,199.7,Hot,1900-1944,1920,MF_TH,0.14293916972381057,0.3859169962367431,0.13276830685356714,1.4105594790828828,0.19083936672825946,1.3847438474880536,5.1000000000000005,0.06548493080993656,5.088804585851048,1.5949750888333334,0.117002045924816,1.584177533501558,1.5012469160000002,0.2792094115366375,1.4431739544560422,0.85,0.05,0.85,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
